id_fecha,dia,mes,año
6563,25,04,2018
6570,27,06,2018
6574,28,09,2018
6577,30,03,2018
6592,03,03,2019
6598,06,09,2017
6599,07,02,2017
6600,23,01,2017
6601,24,01,2017
6602,25,11,2016
6671,15,06,2019
6673,17,05,2019
6678,29,12,2020
6706,05,07,2020
6709,06,09,2020
6712,07,08,2021
6789,23,01,2022
6901,09,07,2019
6903,10,05,2019
6910,15,05,2019
6926,22,03,2019
7015,06,01,2020
7031,08,03,2020
7059,12,01,2020
7074,13,06,2021
7080,14,03,2020
7083,15,02,2020
7154,26,07,2020
7203,23,08,2020
7207,28,06,2020
7215,02,06,2019
7217,02,09,2017
7221,04,01,2019
7225,04,08,2018
7230,05,01,2019
7233,05,05,2018
7236,06,02,2018
7243,07,04,2019
7248,07,11,2018
7257,09,06,2019
7261,10,08,2018
7304,16,06,2019
7309,17,01,2019
7310,17,03,2019
7315,18,08,2018
7321,19,03,2018
7323,19,06,2018
7330,20,04,2018
7340,22,01,2019
7342,22,04,2018
7355,24,02,2019
7356,24,03,2019
7365,26,05,2019
7368,26,07,2019
7375,27,10,2018
7381,28,06,2019
7382,28,07,2018
7383,28,07,2019
7385,28,08,2019
7485,25,09,2021
7521,18,09,2021
7560,07,05,2019
7564,08,11,2018
7567,09,10,2018
7626,25,01,2019
7654,31,05,2019
7706,14,02,2020
7739,17,01,2022
7800,17,01,2020
7868,12,10,2019
7902,06,04,2018
7921,03,04,2019
7931,01,06,2019
7935,27,05,2018
7947,09,10,2020
8022,11,08,2019
8025,12,01,2019
8026,12,04,2019
8031,13,04,2019
8075,21,01,2019
8103,26,03,2019
8141,07,07,2018
8150,09,09,2017
8158,14,09,2017
8159,14,12,2017
8164,17,01,2018
8176,20,04,2019
8194,28,10,2017
8205,05,10,2017
8232,15,04,2018
8240,25,11,2017
8264,17,02,2018
8281,15,05,2022
8301,01,01,2021
8405,25,12,2017
8410,11,05,2017
8413,20,03,2017
8415,22,12,2016
8422,04,12,2017
8425,10,08,2017
8428,18,08,2017
8435,23,06,2018
8449,20,12,2017
8453,23,12,2016
8456,26,12,2018
8461,23,02,2017
8462,27,01,2017
8463,31,12,2018
8473,01,09,2018
8474,02,01,2018
8476,02,12,2017
8491,11,02,2018
8497,13,12,2017
8500,15,02,2018
8507,16,06,2018
8510,18,01,2018
8515,19,07,2018
8533,24,02,2018
8534,24,03,2018
8549,29,01,2018
8550,29,05,2019
8554,30,04,2018
8564,09,01,2018
8575,13,11,2016
8576,16,10,2016
8577,18,10,2016
8578,19,10,2016
8600,14,08,2018
8615,15,10,2016
8622,16,06,2017
8625,26,04,2017
8657,20,11,2017
8666,28,09,2017
8667,19,02,2017
8669,10,05,2018
8697,10,11,2018
8737,30,03,2019
8874,14,03,2021
9068,14,03,2019
9105,18,01,2020
9109,17,03,2017
9118,11,08,2016
9119,30,09,2016
9441,21,04,2018
9445,01,12,2017
9449,06,12,2017
9462,20,12,2018
9465,24,04,2019
9499,31,10,2017
9542,21,04,2019
9595,16,04,2022
9676,17,10,2021
9811,28,04,2019
9872,22,02,2020
9991,05,12,2020
10134,22,06,2019
10237,27,04,2019
10275,20,03,2020
10392,08,06,2017
10994,03,11,2019
11053,16,02,2019
11371,15,02,2021
11448,23,01,2020
11832,04,05,2018
11840,05,02,2018
11856,06,03,2018
11908,12,03,2018
11917,13,04,2018
11931,14,10,2019
11982,20,07,2018
12079,28,04,2018
12101,30,06,2018
12173,23,02,2020
12401,10,06,2020
12506,06,01,2019
12514,07,01,2020
12558,13,10,2018
12626,24,05,2019
12673,21,10,2016
12746,02,11,2018
13461,26,04,2020
13535,03,02,2018
13569,08,04,2018
13575,09,02,2018
13581,10,01,2019
13622,15,01,2018
13725,28,01,2018
13762,03,01,2017
13763,10,01,2017
13764,17,01,2017
13765,19,01,2017
13814,31,01,2018
13818,18,01,2017
13829,20,01,2017
13844,29,07,2016
14341,24,02,2020
14659,02,11,2021
15394,09,08,2020
15573,07,06,2018
15667,16,09,2018
15728,22,12,2018
15755,25,05,2018
15858,14,07,2018
16091,09,06,2017
16106,12,10,2017
16190,25,08,2018
16205,20,04,2017
16206,02,03,2018
16640,24,08,2016
16723,20,06,2020
17126,19,01,2019
17414,26,01,2019
17645,02,08,2017
17652,27,02,2018
17785,03,12,2017
17789,04,04,2018
17818,09,03,2018
17835,12,01,2018
17836,12,02,2018
17844,12,12,2017
17850,13,07,2018
17870,16,01,2018
17906,20,01,2019
17928,22,02,2018
17991,17,11,2016
17996,03,05,2019
18444,02,05,2022
18622,02,02,2019
18813,31,03,2019
19910,24,12,2018
20063,02,01,2022
20178,09,08,2021
20269,15,08,2021
20462,28,03,2020
21243,23,08,2016
22784,12,09,2021
23591,03,02,2019
23615,05,08,2018
23789,22,07,2018
23870,29,07,2018
24241,05,12,2017
24242,12,05,2017
24243,03,10,2017
24248,16,03,2018
24267,17,10,2016
24268,09,05,2017
24271,12,04,2017
24274,18,05,2017
24294,21,11,2016
24344,01,02,2017
24349,06,10,2017
24350,11,08,2017
24351,13,02,2017
24352,13,09,2017
24355,15,09,2017
24356,15,12,2017
24357,16,09,2017
24359,20,12,2016
24361,23,09,2017
24363,25,01,2017
24364,25,02,2017
24365,26,01,2017
24367,28,12,2016
24369,30,01,2017
24370,30,11,2017
24371,31,01,2017
24372,31,08,2016
24385,06,02,2017
24388,15,12,2016
24389,16,12,2016
24390,17,12,2016
24391,18,02,2017
24394,19,12,2016
24397,21,12,2016
24398,22,07,2017
24401,24,02,2017
24402,16,08,2016
24406,17,02,2017
24415,03,12,2016
24417,15,01,2017
24418,18,11,2016
24419,18,12,2016
24422,23,11,2016
24428,31,10,2016
24429,07,11,2016
24431,11,11,2016
24432,15,11,2016
24441,08,12,2016
24442,09,12,2016
24445,26,02,2017
24447,14,03,2017
24450,24,11,2016
24503,27,11,2017
24508,04,04,2017
24509,05,12,2016
24516,20,10,2016
24520,12,12,2016
24521,17,11,2017
24522,19,10,2017
24523,07,04,2017
24525,28,04,2017
24528,05,04,2017
24537,01,09,2017
24543,11,09,2017
24553,07,09,2016
24554,19,04,2017
24694,29,09,2016
24698,02,11,2016
24699,04,10,2016
24700,06,12,2016
24704,05,06,2017
24707,02,03,2017
24710,29,10,2017
24714,05,10,2016
24715,15,08,2016
24718,17,08,2016
24723,22,11,2016
24724,23,03,2017
24725,29,11,2016
24736,05,03,2017
24739,02,12,2016
24741,04,02,2017
24742,04,03,2017
24743,06,03,2017
24747,30,03,2017
24773,29,12,2016
24828,27,10,2016
24837,01,10,2016
24838,11,10,2016
24841,28,10,2016
24886,01,03,2017
24891,03,09,2017
24895,07,12,2016
24900,12,11,2016
24904,14,11,2016
24905,15,03,2017
24911,19,06,2017
24915,21,01,2017
24916,21,06,2017
24917,21,10,2017
24929,30,11,2016
24933,10,10,2017
24935,19,09,2017
24963,24,11,2017
24968,27,09,2017
24977,25,04,2017
25020,26,05,2018
25035,30,05,2017
25036,21,03,2017
25037,01,12,2016
25043,26,12,2016
25044,27,11,2016
25051,01,11,2016
25059,09,03,2017
25060,10,03,2017
25065,16,02,2017
25067,17,04,2017
25069,18,07,2017
25071,23,01,2018
25074,24,05,2017
25079,05,01,2018
25088,12,03,2017
25093,16,05,2017
25101,22,02,2017
25102,22,03,2017
25103,22,05,2017
25159,13,10,2016
25165,21,06,2016
25166,22,06,2016
25169,23,06,2017
25170,23,10,2016
25171,24,10,2016
25173,26,10,2016
25176,31,07,2017
25185,25,12,2021
25192,12,09,2017
25196,24,04,2017
25199,08,09,2016
25209,25,12,2016
25234,21,09,2016
25236,06,04,2017
25245,11,03,2017
25247,14,12,2016
25254,10,12,2016
25255,19,08,2016
25270,02,10,2017
25272,12,01,2017
25331,19,09,2016
25332,20,09,2016
25340,25,03,2017
25341,27,03,2017
25344,07,06,2017
25357,19,05,2017
25358,21,02,2017
25359,22,01,2017
25363,28,11,2016
25372,13,12,2016
25375,15,06,2017
25385,20,05,2020
25386,28,08,2017
25388,28,03,2017
25391,04,12,2016
25392,11,02,2017
25393,11,12,2016
25399,26,03,2017
25402,17,07,2016
25429,06,10,2016
25438,13,07,2017
25444,19,07,2017
25450,23,11,2017
25461,03,10,2016
25463,10,11,2016
25469,07,10,2016
25495,14,10,2016
25502,09,08,2016
25503,10,08,2016
25519,04,02,2018
25562,01,06,2017
25573,01,11,2017
25583,17,05,2017
25585,21,04,2017
25622,22,09,2016
25742,16,09,2016
25880,30,09,2018
25911,05,05,2017
25913,11,07,2017
25946,08,09,2017
25951,17,07,2017
25952,18,11,2017
25967,22,10,2016
25989,16,11,2016
26031,06,05,2017
26038,25,05,2017
26099,25,02,2018
26121,02,06,2017
26126,20,10,2017
26127,21,07,2018
26138,09,11,2016
26152,28,09,2016
26213,13,04,2017
26217,28,11,2017
26219,23,05,2017
26320,07,03,2017
26323,07,10,2017
26331,13,01,2017
26335,15,05,2017
26336,15,08,2017
26354,26,07,2017
26367,26,09,2016
26409,24,10,2017
26412,27,06,2017
26447,16,03,2017
26495,24,12,2016
26535,31,03,2018
26561,03,11,2017
26563,05,02,2017
26577,11,11,2017
26579,12,02,2017
26587,16,01,2017
26594,17,12,2017
26670,10,11,2017
26707,26,06,2017
26715,29,06,2017
26769,06,06,2017
26778,30,09,2017
26974,18,06,2020
26987,29,10,2016
27077,10,02,2017
27094,08,07,2016
27096,27,06,2016
27116,18,04,2017
27220,23,08,2017
27231,31,05,2017
27250,28,02,2017
27332,10,10,2016
27590,05,05,2019
27749,11,08,2018
27858,26,08,2017
27868,01,10,2017
27880,27,08,2017
27892,03,08,2016
27932,25,10,2016
27947,03,03,2018
28151,18,02,2018
28356,08,11,2016
29426,24,03,2020
29770,01,05,2018
29973,25,05,2019
30248,01,11,2020
32378,01,05,2022
33998,13,05,2018
34017,15,07,2018
34098,29,04,2018
34437,25,03,2020
34534,12,05,2019
37766,02,09,2016
37770,03,11,2016
37772,04,11,2016
37775,06,01,2016
37776,06,01,2017
37782,08,08,2016
37785,09,01,2017
37786,09,09,2016
37793,12,09,2016
37794,12,10,2016
37796,13,09,2016
37799,14,09,2016
37803,15,09,2016
37820,20,11,2016
37826,22,08,2016
37831,23,09,2016
37842,27,09,2016
37849,29,01,2016
37850,29,08,2016
37856,30,08,2016
37859,30,12,2016
37862,31,12,2016
37974,12,11,2017
37991,16,08,2017
38010,20,02,2018
38069,29,12,2017
38314,11,01,2017
38320,13,01,2016
38365,25,07,2016
38451,10,12,2017
38541,28,12,2017
38566,02,08,2016
38573,05,01,2017
38578,07,01,2016
38641,25,08,2016
38644,26,08,2016
38854,09,06,2014
38855,29,05,2013
38856,04,04,2014
38857,04,12,2013
38858,06,06,2014
38859,07,10,2013
38860,10,01,2014
38861,10,09,2013
38862,20,12,2013
38863,02,12,2014
38864,03,12,2014
38865,04,12,2014
38866,05,12,2014
38867,08,12,2014
38868,09,12,2014
38869,12,12,2014
38870,15,12,2014
38871,16,12,2014
38872,19,12,2014
38873,26,11,2014
38874,27,11,2014
38875,01,10,2013
38876,02,10,2013
38877,03,10,2013
38878,07,11,2013
38879,08,11,2013
38880,11,11,2013
38881,12,11,2013
38882,27,09,2013
38883,30,09,2013
38884,10,07,2013
38885,02,12,2013
38887,04,06,2014
38890,18,09,2013
38891,20,05,2014
38893,21,08,2014
38894,24,06,2014
38896,13,09,2013
38899,11,08,2014
38958,05,09,2016
38959,06,09,2016
38992,09,12,2017
39005,20,05,2015
39016,22,05,2013
39151,04,01,2017
39172,10,06,2016
39205,22,02,2016
39312,25,06,2017
39398,04,01,2016
39399,04,11,2015
39400,04,12,2015
39401,23,05,2016
39405,16,05,2016
39411,26,07,2016
39426,27,07,2016
39447,28,07,2016
39468,08,10,2016
39482,21,07,2016
39515,11,05,2016
39516,11,07,2016
39519,12,07,2016
39522,13,07,2016
39534,18,07,2016
39548,23,06,2016
39558,28,06,2016
39560,29,06,2016
39564,30,06,2016
39714,06,03,2015
39715,16,02,2015
39717,17,02,2015
39719,24,02,2015
39720,28,11,2014
39721,02,03,2015
39723,03,03,2015
39727,05,03,2015
39729,13,02,2015
39731,16,05,2015
39733,17,03,2015
39734,20,02,2015
39735,22,12,2014
39738,24,12,2014
39739,25,02,2015
39740,27,02,2015
39748,03,04,2015
39759,11,02,2015
39769,06,04,2015
39770,18,02,2015
39772,01,12,2014
39780,10,02,2015
39781,11,12,2014
39788,31,03,2015
39816,05,09,2014
39843,19,07,2016
40043,20,08,2017
40174,13,02,2020
40249,03,07,2017
40279,08,11,2017
40343,19,11,2017
40419,01,09,2014
40421,06,05,2015
40422,08,09,2014
40423,11,09,2014
40424,12,09,2014
40425,15,09,2014
40426,18,08,2014
40427,19,08,2014
40428,19,09,2014
40429,20,08,2014
40431,22,08,2014
40432,22,09,2014
40433,28,08,2014
40434,29,08,2014
40470,03,05,2016
40944,30,03,2020
41246,20,06,2014
41380,07,07,2016
41493,22,07,2016
41651,19,08,2017
42672,19,01,2016
42677,21,01,2016
42716,01,08,2016
42737,25,01,2016
42741,27,01,2016
42759,18,01,2016
42776,04,08,2016
42777,15,07,2016
42839,21,08,2015
43015,05,05,2014
43016,27,03,2014
43017,02,04,2014
43018,01,04,2014
43024,10,03,2014
43025,12,06,2014
43026,16,09,2013
43027,17,09,2013
43028,18,11,2013
43029,19,09,2013
43030,20,09,2013
43031,23,09,2013
43032,24,09,2013
43033,03,07,2014
43034,11,07,2014
43035,13,07,2014
43036,15,07,2014
43103,26,06,2020
43141,04,11,2017
43149,05,11,2017
43180,08,10,2017
43219,13,01,2018
43735,09,04,2017
44173,05,08,2017
44930,12,05,2018
45220,04,05,2020
