id_fact_ci_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap,total_horas,total_ganancias
582,1886,8282,6,35.0,560.0,3914.4
583,1886,8278,6,152.0,3648.0,25608.96
584,1886,8281,6,74.0,592.0,8270.24
585,1886,8279,6,12.0,288.0,2021.7599999999998
586,1886,8284,6,29.0,1160.0,3236.3999999999996
587,1888,9849,6,29.0,696.0,2554.32
588,1892,9240,6,4.0,128.0,240.64
589,1903,9069,6,35.0,1400.0,5894.0
590,1904,9318,6,2.0,48.0,223.68
591,1910,10090,6,1.0,40.0,150.0
592,1911,8685,6,117.0,4680.0,5241.6
593,1911,8684,6,57.0,1368.0,15390.0
594,1911,9679,6,248.0,3968.0,27299.84
595,1911,9678,6,167.0,1336.0,3340.0
596,1912,9340,6,4.0,64.0,560.0
597,1912,9342,6,12.0,480.0,1257.6000000000001
598,1912,9341,6,2.0,32.0,220.16
599,1912,10342,6,8.0,320.0,4400.0
600,1912,9339,6,24.0,960.0,1075.2
601,1913,10452,6,7.0,280.0,313.6
602,1913,8246,6,111.0,4440.0,6660.0
603,1913,8247,6,121.0,4840.0,5420.8
604,1916,9799,6,307.0,12280.0,55260.0
605,1931,10660,6,1.0,40.0,117.6
606,1953,10302,6,50.0,400.0,8424.0
607,1955,10293,6,1.0,24.0,89.03999999999999
608,1956,9748,6,26.0,624.0,9372.48
609,1958,9015,6,24.0,384.0,1198.08
610,1958,9711,6,4.0,160.0,300.79999999999995
611,1958,9710,6,3.0,48.0,505.43999999999994
612,1960,9967,6,2.0,32.0,336.96
613,1960,8874,6,238.0,9520.0,40079.200000000004
614,1961,10078,6,10.0,400.0,1684.0
615,1961,10077,6,10.0,400.0,600.0
616,1989,10057,6,4.0,64.0,673.92
617,1989,10056,6,90.0,3600.0,15156.0
618,2000,9156,6,5.0,200.0,350.0
619,2004,9463,6,65.0,2600.0,10946.0
620,2013,9190,6,7.0,280.0,280.0
621,2018,9072,6,24.0,384.0,2640.3352380952365
622,2019,9344,6,319.0,12760.0,37259.2
623,2019,10971,6,9.0,360.0,662.4000000000001
624,2023,9747,6,1.0,16.0,110.01396825396819
625,2023,9746,6,12.0,480.0,840.0
626,2024,10552,6,7.0,168.0,623.28
627,2024,9029,6,182.0,7280.0,50056.35555555553
628,2031,9987,6,167.0,6680.0,11422.800000000001
629,2034,9532,6,90.0,1440.0,10065.6
630,2035,9835,6,96.0,3840.0,4300.8
631,2040,9682,6,405.0,16200.0,72900.0
632,2041,9573,6,2.0,32.0,220.02793650793637
633,2041,9572,6,8.0,128.0,1052.16
634,2042,9335,6,1.0,32.0,220.02793650793637
635,2042,10990,6,1.0,40.0,60.0
636,2042,10989,6,1.0,40.0,60.0
637,2045,9200,6,1.0,40.0,44.800000000000004
638,2047,9212,6,7.0,56.0,1179.36
639,2051,8888,6,123.0,984.0,6765.859047619044
640,2052,9290,6,31.0,992.0,5227.839999999999
641,2053,9406,6,38.0,1216.0,401.28000000000003
642,2053,9407,6,17.0,680.0,680.0
643,2054,9925,6,87.0,3480.0,6090.0
644,2054,9926,6,37.0,1184.0,13343.68
645,2056,9808,6,19.0,760.0,3420.0
646,2056,9809,6,27.0,216.0,1485.1885714285704
647,2058,9329,6,32.0,768.0,2818.56
648,2066,9637,6,2.0,16.0,336.96
649,2066,9636,6,40.0,320.0,800.0
650,2069,10269,6,186.0,7440.0,31322.4
651,2073,9121,6,55.0,440.0,3027.2
652,2073,9120,6,2.0,48.0,320.15999999999997
653,2075,9490,6,7.0,280.0,145.6
654,2075,10613,6,17.0,680.0,3060.0
655,2075,10615,6,4.0,64.0,673.92
656,2075,10614,6,7.0,168.0,1179.36
657,2100,9035,6,59.0,472.0,3245.4120634920614
658,2100,10205,6,25.0,200.0,1375.1746031746025
659,2100,10204,6,42.0,1680.0,3158.3999999999996
660,2102,9978,6,158.0,6320.0,28440.0
661,2102,9979,6,115.0,1840.0,19375.199999999997
662,2102,9980,6,585.0,23400.0,98514.0
663,2103,9146,6,745.0,5960.0,125517.59999999999
664,2103,9145,6,499.0,3992.0,84071.51999999999
665,2103,9151,6,252.0,10080.0,45360.0
666,2103,9147,6,983.0,15728.0,165615.84
667,2103,9907,6,797.0,12752.0,134278.56
668,2103,9908,6,44.0,704.0,7413.12
669,2103,9148,6,750.0,30000.0,56399.99999999999
670,2103,9150,6,694.0,27760.0,116869.6
671,2103,9149,6,148.0,5920.0,11129.599999999999
672,2115,10487,6,4.0,160.0,300.79999999999995
673,2116,9294,6,34.0,1360.0,707.2
674,2116,9296,6,23.0,920.0,4057.2000000000003
675,2116,9295,6,12.0,480.0,249.60000000000002
676,2118,10142,6,4.0,160.0,240.0
677,2119,9672,6,2.0,16.0,120.0
678,2119,10624,6,3.0,72.0,23.759999999999998
679,2119,9671,6,7.0,280.0,420.0
680,2119,9670,6,23.0,368.0,6668.160000000001
681,2119,10625,6,4.0,64.0,1159.68
682,2121,8210,6,4.0,160.0,419.20000000000005
683,2121,8209,6,446.0,7136.0,129304.32
684,2126,8945,6,4.0,160.0,280.0
685,2127,9234,6,542.0,13008.0,89441.35619047613
686,2133,9246,6,2.0,80.0,140.0
687,2133,9247,6,105.0,4200.0,14700.0
688,2133,9248,6,3.0,120.0,180.0
689,2137,10018,6,2.0,32.0,220.02793650793637
690,2139,10315,6,41.0,328.0,6907.679999999999
691,2150,9887,6,1.0,40.0,168.4
692,2151,9628,6,2.0,80.0,640.0
693,2153,10155,6,50.0,2000.0,2240.0
694,2153,10154,6,8.0,320.0,2200.2793650793637
695,2156,9526,6,40.0,1600.0,7056.0
696,2160,9969,6,17.0,680.0,5440.0
697,2181,10252,6,88.0,3520.0,6160.0
698,2185,8936,6,20.0,800.0,2232.0
699,2192,8955,6,398.0,12736.0,23943.68
700,2192,8954,6,387.0,15480.0,81115.20000000001
701,2196,9569,6,112.0,4480.0,30803.91111111109
702,2198,9355,6,1.0,16.0,392.0
703,2201,9869,6,8.0,320.0,480.0
704,2201,9870,6,2.0,64.0,440.05587301587275
705,2206,9596,6,6.0,240.0,360.0
706,2206,9595,6,33.0,264.0,1815.2304761904752
707,2215,8904,6,21.0,672.0,188.16000000000003
708,2216,9533,6,1.0,40.0,176.4
709,2216,9534,6,1.0,40.0,180.0
710,2221,10652,6,54.0,864.0,285.12
711,2221,10653,6,54.0,864.0,3240.0
712,2221,9565,6,29.0,928.0,6384.64
713,2221,9566,6,29.0,928.0,1744.6399999999999
714,2221,9561,6,14.0,224.0,1960.0
715,2221,9562,6,14.0,224.0,2358.72
716,2223,9760,6,2.0,16.0,721.12
717,2223,11021,6,3.0,72.0,267.12
718,2230,10630,6,3.0,120.0,600.0
719,2230,9260,6,3.0,24.0,165.02095238095228
720,2230,10631,6,2.0,16.0,110.01396825396819
721,2230,10632,6,3.0,120.0,225.59999999999997
722,2231,10112,6,70.0,2240.0,4480.0
723,2231,10113,6,70.0,2240.0,4480.0
724,2233,9264,6,15.0,600.0,1800.0
725,2233,10023,6,16.0,640.0,960.0
726,2235,9622,6,6.0,192.0,63.36
727,2235,9623,6,39.0,624.0,205.92000000000002
728,2240,8922,6,10.0,400.0,1800.0
729,2240,8923,6,11.0,176.0,1853.28
730,2242,9276,6,152.0,6080.0,27360.0
731,2244,8986,6,4.0,64.0,199.68
732,2246,9861,6,4.0,32.0,220.02793650793637
733,2246,9860,6,7.0,280.0,1925.2444444444432
734,2251,9544,6,8.0,320.0,547.2
735,2251,9543,6,6.0,240.0,268.8
736,2251,9174,6,22.0,880.0,1320.0
737,2251,9545,6,15.0,600.0,900.0
738,2251,9175,6,10.0,240.0,187.2
739,2254,8461,6,11.0,88.0,605.076825396825
740,6,10423,7,107.0,1712.0,14072.640000000001
741,25,9484,7,3.0,120.0,334.79999999999995
742,34,10496,7,130.0,3120.0,11575.199999999999
743,34,10495,7,35.0,1400.0,9626.222222222217
744,60,10912,7,29.0,928.0,1744.6399999999999
745,60,10913,7,21.0,672.0,1263.36
746,63,10525,7,2.0,80.0,419.20000000000005
747,65,10407,7,18.0,576.0,5218.56
748,65,10408,7,4.0,160.0,419.20000000000005
749,70,10049,7,5.0,160.0,1100.1396825396819
750,98,10986,7,1.0,40.0,275.03492063492047
751,155,11014,7,92.0,2208.0,10289.28
752,182,10671,7,23.0,920.0,1729.5999999999997
753,187,10459,7,4.0,160.0,467.2
754,187,10461,7,31.0,992.0,1864.9599999999998
755,204,10942,7,1.0,16.0,140.0
756,211,10405,7,3.0,96.0,415.68
757,222,11042,7,23.0,368.0,3220.0
758,222,11040,7,21.0,840.0,1260.0
759,222,11044,7,122.0,1952.0,35370.240000000005
760,222,11041,7,244.0,9760.0,34160.0
761,222,11046,7,132.0,5280.0,5913.6
762,222,11043,7,1.0,40.0,550.0
763,249,9909,7,17.0,680.0,9350.0
764,250,10596,7,26.0,832.0,5724.16
765,259,9945,7,52.0,1248.0,8760.96
766,259,9946,7,41.0,656.0,6907.679999999999
767,305,10623,7,2.0,80.0,223.2
768,305,10622,7,11.0,176.0,1853.28
769,320,10729,7,1.0,8.0,55.006984126984094
770,320,10731,7,1.0,40.0,180.0
771,320,10730,7,1.0,24.0,160.07999999999998
772,358,10725,7,6.0,48.0,320.15999999999997
773,358,10723,7,7.0,112.0,1179.36
774,358,10720,7,19.0,152.0,3201.12
775,358,10722,7,118.0,944.0,19880.64
776,358,10726,7,60.0,960.0,2995.2000000000003
777,358,10724,7,15.0,240.0,2527.2
778,358,10721,7,22.0,352.0,3706.56
779,360,9506,7,8.0,256.0,2885.12
780,360,9507,7,22.0,352.0,2858.24
781,361,10470,7,10.0,240.0,1118.4
782,361,10471,7,2.0,32.0,223.68
783,366,10331,7,25.0,1000.0,1120.0
784,387,10267,7,53.0,848.0,5830.740317460314
785,456,10647,7,11.0,440.0,770.0
786,459,10522,7,3.0,48.0,330.04190476190456
787,481,10786,7,446.0,3568.0,1177.44
788,481,10787,7,215.0,3440.0,1135.2
789,485,10503,7,108.0,1728.0,11881.508571428563
790,490,10842,7,14.0,560.0,3850.4888888888863
791,581,10425,7,27.0,1080.0,1890.0
792,585,9697,7,1.0,40.0,168.4
793,585,9698,7,26.0,624.0,4380.48
794,659,10777,7,16.0,384.0,960.0
795,706,11118,7,1.0,40.0,200.0
796,710,10599,7,25.0,1000.0,1120.0
797,780,10529,7,32.0,1280.0,5388.8
798,810,10427,7,3.0,72.0,267.12
799,811,11090,7,28.0,1120.0,1254.4
800,811,11089,7,18.0,288.0,5218.56
801,812,10903,7,2.0,64.0,440.05587301587275
802,812,10902,7,1.0,40.0,275.03492063492047
803,823,10784,7,20.0,320.0,2560.0
804,877,10998,7,8.0,320.0,2560.0
805,922,10518,7,403.0,16120.0,16120.0
806,926,9459,7,16.0,256.0,640.0
807,934,10700,7,97.0,3880.0,10825.199999999999
808,934,10701,7,10.0,160.0,1684.8
809,941,10591,7,3.0,120.0,540.0
810,989,9944,7,8.0,320.0,358.40000000000003
811,989,9943,7,1.0,16.0,69.28
812,995,10569,7,202.0,6464.0,22559.36
813,995,10567,7,150.0,3600.0,16776.0
814,995,10570,7,1.0,40.0,104.80000000000001
815,995,10566,7,17.0,272.0,1901.28
816,995,10568,7,6.0,96.0,1010.8799999999999
817,1000,10837,7,21.0,336.0,3538.08
818,1000,10835,7,20.0,160.0,3369.6
819,1000,10836,7,150.0,1200.0,16764.0
820,1004,10557,7,22.0,704.0,1936.0
821,1023,10335,7,8.0,128.0,880.1117460317455
822,1023,10336,7,4.0,160.0,1100.1396825396819
823,1023,10334,7,4.0,64.0,526.08
824,1025,10560,7,85.0,3400.0,3808.0000000000005
825,1025,10559,7,90.0,3600.0,5400.0
826,1030,10904,7,4.0,128.0,1442.56
827,1031,11095,7,1.0,16.0,129.92
828,1251,9693,7,10.0,400.0,448.00000000000006
829,1274,10711,7,61.0,488.0,3355.42603174603
830,1299,10003,7,5.0,80.0,550.0698412698409
831,1334,11103,7,1.0,40.0,550.0
832,1334,11104,7,2.0,80.0,336.8
833,1338,11131,7,10.0,160.0,499.20000000000005
834,1338,11132,7,11.0,440.0,827.1999999999998
835,1355,10502,7,16.0,512.0,5770.24
836,1361,9404,7,13.0,520.0,3575.453968253966
837,1363,10338,7,100.0,4000.0,10480.000000000002
838,1365,10454,7,4.0,160.0,720.0
839,1365,10456,7,3.0,120.0,225.59999999999997
840,1378,10772,7,1.0,40.0,44.800000000000004
841,1392,10433,7,169.0,6760.0,60907.6
842,1415,10675,7,4.0,160.0,280.0
843,1415,10676,7,4.0,160.0,800.0
844,1484,10323,7,7.0,112.0,1179.36
845,1485,10715,7,125.0,1000.0,6875.873015873011
846,1511,10791,7,57.0,2280.0,2553.6000000000004
847,1520,11088,7,29.0,1160.0,7976.012698412694
848,1520,11086,7,29.0,1160.0,7976.012698412694
849,1520,11087,7,28.0,1120.0,7700.977777777773
850,1546,10845,7,38.0,1520.0,4240.8
851,1548,10761,7,2.0,80.0,4.0
852,1570,10666,7,9.0,144.0,990.1257142857137
853,1594,10515,7,19.0,152.0,1045.1326984126977
854,1623,10549,7,2.0,64.0,440.05587301587275
855,1634,10658,7,8.0,64.0,440.05587301587275
856,1634,10659,7,33.0,528.0,4287.36
857,1641,11114,7,163.0,6520.0,9780.0
858,1641,11108,7,12.0,384.0,3479.04
859,1641,11107,7,13.0,520.0,1820.0
860,1641,11112,7,158.0,3792.0,14068.319999999998
861,1641,11109,7,309.0,4944.0,40145.28
862,1641,11110,7,19.0,760.0,1330.0
863,1641,11111,7,130.0,5200.0,9775.999999999998
864,1642,10556,7,31.0,1240.0,1860.0
865,1643,10645,7,12.0,480.0,3840.0
866,1648,10667,7,1.0,16.0,168.48
867,1678,11018,7,7.0,280.0,1925.2444444444432
868,1684,10489,7,9.0,144.0,1006.5600000000001
869,1701,11098,7,1.0,40.0,168.4
870,1701,11096,7,18.0,720.0,3031.2000000000003
871,1704,10594,7,20.0,320.0,2200.2793650793637
872,1722,8223,7,19.0,760.0,1140.0
873,1740,10543,7,53.0,424.0,8929.439999999999
874,1740,10542,7,39.0,624.0,6570.719999999999
875,1761,11022,7,3.0,120.0,420.0
876,1765,10337,7,1.0,40.0,180.0
877,1775,10486,7,61.0,2440.0,10272.4
878,1789,9910,7,10.0,80.0,550.0698412698409
879,1795,10982,7,8.0,64.0,1200.0
880,1795,10981,7,5.0,160.0,1100.1396825396819
881,1795,10980,7,11.0,176.0,1210.15365079365
882,1826,11001,7,1.0,40.0,320.0
883,1829,9443,7,4.0,160.0,300.79999999999995
884,1845,11051,7,22.0,352.0,1320.0
885,1845,11050,7,40.0,1600.0,7200.0
886,1847,10678,7,67.0,1608.0,10725.359999999999
887,1847,10677,7,28.0,448.0,3920.0
888,1865,9518,7,4.0,32.0,1442.24
889,1865,9519,7,2.0,64.0,721.28
890,1865,9521,7,1.0,32.0,220.02793650793637
891,1865,9522,7,1.0,40.0,60.0
892,1867,10716,7,2.0,16.0,336.96
893,1868,11054,7,1.0,40.0,180.0
894,1878,10703,7,2.0,80.0,360.0
895,1884,10119,7,16.0,640.0,716.8000000000001
896,1887,10541,7,39.0,1560.0,6754.799999999999
897,1899,10598,7,2.0,80.0,89.60000000000001
898,1900,10243,7,11.0,176.0,1210.15365079365
899,1900,10242,7,1.0,40.0,60.0
900,1914,10219,7,3.0,120.0,529.2
901,1921,9473,7,1.0,8.0,55.006984126984094
902,1921,9474,7,1.0,24.0,131.52
903,1927,9968,7,40.0,640.0,4473.6
904,1995,10333,7,23.0,920.0,2585.2000000000003
905,2036,10494,7,135.0,5400.0,37129.71428571426
906,2038,10327,7,9.0,360.0,676.8
907,2108,10669,7,24.0,960.0,4041.6000000000004
908,2113,10032,7,27.0,1080.0,1890.0
909,2113,10033,7,33.0,1320.0,9076.152380952375
910,2124,10544,7,1.0,24.0,450.0
911,2124,10546,7,1.0,32.0,168.64
912,2124,10545,7,1.0,16.0,168.48
913,2125,10465,7,5.0,160.0,360.0
914,2125,10466,7,228.0,9120.0,13680.0
915,2125,10463,7,112.0,4480.0,6720.0
916,2129,10841,7,4.0,160.0,280.0
917,2129,10840,7,1.0,32.0,60.16
918,2135,10404,7,7.0,280.0,420.0
919,2140,10467,7,183.0,4392.0,20466.72
920,2141,9460,7,32.0,256.0,5391.36
921,2148,10527,7,24.0,960.0,7680.0
922,2152,10861,7,1.0,8.0,55.006984126984094
923,2166,10477,7,8.0,128.0,399.36
924,2166,10476,7,4.0,160.0,1100.1396825396819
925,2171,10484,7,2.0,80.0,46.4
926,2175,10581,7,345.0,2760.0,18977.40952380951
927,2175,10580,7,183.0,5856.0,65997.12
928,2175,10585,7,30.0,480.0,10814.400000000001
929,2175,10582,7,69.0,1104.0,7590.963809523805
930,2175,10579,7,399.0,6384.0,43895.573333333305
931,2175,10583,7,120.0,4800.0,33004.19047619046
932,2187,10828,7,1.0,40.0,70.0
933,2214,10948,7,4.0,160.0,280.0
934,2214,10950,7,5.0,200.0,300.0
935,2214,10949,7,10.0,400.0,600.0
936,2227,10852,7,2.0,80.0,120.0
937,2228,10520,7,3.0,48.0,330.04190476190456
938,2241,10797,7,34.0,1360.0,2380.0
939,2243,10830,7,14.0,112.0,770.0977777777773
940,2248,10341,7,29.0,232.0,4885.92
941,2248,10340,7,48.0,384.0,8087.039999999999
942,2250,11080,7,3.0,48.0,82.08
943,20,9301,5,6.0,240.0,669.5999999999999
944,20,8664,5,6.0,192.0,670.08
945,20,10360,5,4.0,160.0,705.6
946,20,9302,5,57.0,2280.0,6361.2
947,20,10361,5,21.0,840.0,2343.6
948,30,9674,5,1.0,40.0,60.0
949,30,9675,5,7.0,280.0,490.0
950,30,8530,5,184.0,7360.0,12880.0
951,30,9159,5,615.0,24600.0,43050.0
952,30,9160,5,12.0,480.0,840.0
953,30,8529,5,469.0,18760.0,32830.0
954,32,8820,5,6.0,240.0,420.0
955,43,8650,5,3.0,120.0,220.8
956,43,8648,5,6.0,240.0,124.80000000000001
957,43,8649,5,8.0,320.0,166.4
958,77,8741,5,95.0,3800.0,30400.0
959,77,8742,5,364.0,14560.0,63044.799999999996
960,92,8726,5,5.0,200.0,558.0
961,92,9649,5,5.0,200.0,375.99999999999994
962,176,8232,5,46.0,736.0,7750.08
963,191,8682,5,58.0,928.0,7535.36
964,191,8681,5,64.0,2560.0,3840.0
965,191,8680,5,100.0,4000.0,6000.0
966,226,9696,5,6.0,48.0,330.04190476190456
967,226,8854,5,329.0,2632.0,18097.297777777767
968,226,9695,5,74.0,1184.0,3694.08
969,226,8853,5,336.0,2688.0,6720.0
970,226,8852,5,163.0,2608.0,17932.276825396813
971,228,10752,5,15.0,600.0,4800.0
972,228,8784,5,10.0,400.0,3200.0
973,245,8790,5,2.0,32.0,220.02793650793637
974,275,8822,5,336.0,8064.0,37578.24
975,283,8851,5,285.0,4560.0,3784.7999999999997
976,298,8708,5,301.0,12040.0,35156.799999999996
977,298,10285,5,154.0,4928.0,9264.64
978,354,8838,5,112.0,3584.0,6737.92
979,354,8839,5,282.0,11280.0,49744.8
980,354,9481,5,113.0,4520.0,23684.800000000003
981,468,8768,5,19.0,760.0,3199.6
982,468,8767,5,13.0,520.0,780.0
983,499,9741,5,1.0,40.0,275.03492063492047
984,499,9073,5,1.0,40.0,60.0
985,499,8477,5,809.0,25888.0,291757.76
986,499,9076,5,55.0,2200.0,15126.920634920625
987,499,9074,5,19.0,760.0,6847.599999999999
988,499,9075,5,570.0,22800.0,205428.0
989,606,8807,5,46.0,1840.0,8280.0
990,606,8806,5,56.0,896.0,6160.7822222222185
991,610,8763,5,7.0,56.0,385.04888888888865
992,610,8764,5,22.0,176.0,1210.15365079365
993,610,8765,5,139.0,3336.0,22937.912380952366
994,627,8541,5,1.0,24.0,165.02095238095228
995,627,8542,5,2.0,80.0,140.0
996,634,8698,5,2.0,32.0,223.68
997,657,8639,5,346.0,2768.0,58294.079999999994
998,657,9284,5,236.0,3776.0,11781.12
999,657,10358,5,30.0,480.0,5054.4
1000,657,10359,5,39.0,1560.0,6567.6
1001,657,8638,5,475.0,7600.0,80028.0
1002,657,10357,5,36.0,576.0,3173.7599999999998
1003,763,8798,5,226.0,5424.0,81468.48000000001
1004,825,8821,5,14.0,224.0,1540.1955555555546
1005,950,8750,5,15.0,120.0,825.1047619047614
1006,950,8751,5,30.0,720.0,4950.628571428569
1007,950,8749,5,125.0,5000.0,34379.36507936506
1008,967,8786,5,14.0,560.0,627.2
1009,967,8787,5,50.0,800.0,8424.0
1010,967,9779,5,37.0,1480.0,6660.0
1011,1002,8835,5,97.0,3880.0,6790.0
1012,1002,8836,5,47.0,752.0,5170.656507936505
1013,1018,8783,5,2.0,80.0,419.20000000000005
1014,1258,8829,5,235.0,9400.0,39574.0
1015,1265,8797,5,26.0,1040.0,1955.1999999999998
1016,1276,8747,5,425.0,17000.0,76500.0
1017,1276,8746,5,111.0,4440.0,30528.87619047617
1018,1276,8745,5,6.0,96.0,660.0838095238091
1019,1368,8724,5,2.0,32.0,220.02793650793637
1020,1384,8740,5,84.0,3360.0,3763.2000000000003
1021,1436,8734,5,5.0,200.0,882.0
1022,1436,8735,5,1211.0,29064.0,204029.28
1023,1478,8810,5,495.0,19800.0,103752.00000000001
1024,1487,9719,5,4.0,160.0,1441.6
1025,1487,8873,5,39.0,312.0,2145.2723809523795
1026,1487,9717,5,4.0,64.0,440.05587301587275
1027,1487,9718,5,4.0,160.0,1100.1396825396819
1028,1487,8871,5,107.0,1712.0,11771.494603174597
1029,1488,8743,5,1.0,32.0,56.0
1030,1488,8744,5,9.0,216.0,125.27999999999999
1031,1490,8800,5,149.0,5960.0,53997.600000000006
1032,1510,8710,5,2.0,64.0,419.2
1033,1604,8777,5,4.0,160.0,673.6
1034,1635,8697,5,2.0,80.0,233.6
1035,1646,8824,5,1.0,40.0,120.0
1036,1646,8825,5,5.0,200.0,600.0
1037,1657,8492,5,1.0,8.0,60.0
1038,1657,8491,5,1.0,24.0,160.07999999999998
1039,1717,9558,5,182.0,4368.0,52765.44
1040,1717,8545,5,1058.0,8464.0,58197.38920634917
1041,1717,9560,5,4.0,64.0,440.05587301587275
1042,1717,8544,5,280.0,4480.0,30803.91111111109
1043,1723,8702,5,4.0,128.0,224.0
1044,1725,8711,5,1.0,40.0,60.0
1045,1744,8770,5,9.0,360.0,1260.0
1046,1744,8772,5,47.0,752.0,6106.24
1047,1754,8808,5,6.0,240.0,451.19999999999993
1048,1807,8866,5,1.0,40.0,176.4
1049,1834,8704,5,116.0,2784.0,12973.44
1050,1834,8706,5,3.0,24.0,335.28000000000003
1051,1834,8705,5,160.0,3840.0,26956.8
1052,1842,8732,5,6.0,48.0,1010.8799999999999
1053,1885,8716,5,163.0,5216.0,9806.08
1054,1885,8717,5,226.0,9040.0,47369.600000000006
1055,1897,8378,5,34.0,1360.0,5725.6
1056,1917,9510,5,8.0,320.0,1120.0
1057,1917,8802,5,16.0,640.0,960.0
1058,1922,10507,5,4.0,160.0,446.4
1059,1922,8700,5,22.0,880.0,2455.2
1060,1922,8701,5,2.0,32.0,336.96
1061,1922,10506,5,5.0,200.0,558.0
1062,1922,10508,5,155.0,6200.0,26102.0
1063,1922,10509,5,2.0,80.0,223.2
1064,1957,8847,5,2.0,48.0,330.04190476190456
1065,1957,9557,5,15.0,120.0,2250.0
1066,1980,10270,5,12.0,192.0,4704.0
1067,1980,8775,5,120.0,4800.0,7200.0
1068,1980,10272,5,1.0,16.0,392.0
1069,1980,10271,5,31.0,1240.0,1860.0
1070,1984,8780,5,28.0,1120.0,5600.0
1071,1999,8694,5,9.0,360.0,1080.0
1072,2003,8794,5,159.0,1272.0,26788.32
1073,2003,8793,5,434.0,17360.0,78120.0
1074,2003,10136,5,21.0,840.0,3536.4
1075,2005,9990,5,24.0,192.0,4043.5199999999995
1076,2005,9991,5,8.0,128.0,1347.84
1077,2005,8818,5,8.0,128.0,1347.84
1078,2005,8817,5,216.0,3456.0,36391.68
1079,2005,9992,5,37.0,592.0,6233.759999999999
1080,2005,9993,5,1.0,16.0,168.48
1081,2027,8814,5,12.0,288.0,1920.9599999999998
1082,2049,8758,5,284.0,2272.0,47848.32
1083,2049,9467,5,436.0,17440.0,73422.40000000001
1084,2049,8759,5,595.0,9520.0,100245.59999999999
1085,2049,8760,5,2580.0,103200.0,434472.0
1086,2049,8761,5,54.0,1296.0,9097.92
1087,2049,9466,5,484.0,7744.0,81544.31999999999
1088,2104,8345,5,1.0,8.0,60.0
1089,2110,8769,5,28.0,448.0,4717.44
1090,2128,8571,5,3.0,120.0,334.79999999999995
1091,2128,8573,5,177.0,7080.0,19753.2
1092,2128,8572,5,2.0,80.0,223.2
1093,2131,9867,5,258.0,10320.0,18060.0
1094,2131,8813,5,569.0,22760.0,39830.0
1095,2131,9866,5,227.0,9080.0,45400.0
1096,2180,8795,5,41.0,1312.0,14786.24
1097,2195,8612,5,46.0,1840.0,7746.400000000001
1098,2195,8610,5,63.0,2520.0,10609.2
1099,2195,8611,5,41.0,1640.0,7380.0
1100,2210,10171,5,145.0,5800.0,30392.000000000004
1101,2210,10168,5,82.0,2624.0,4933.12
1102,2210,8811,5,438.0,17520.0,91804.8
1103,2213,8837,5,166.0,3984.0,3306.72
1104,2217,8788,5,5.0,80.0,1449.6000000000001
1105,2224,8812,5,39.0,1560.0,6567.6
1106,2232,8845,5,29.0,696.0,4885.92
